HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,DAMA,ROTOOBAT,12209_G13,12210_G13,ebraz,importance_factor,year,month,dayofweek,DECLARED
16,5/28/2024 16:00,1403/03/08,106,LF1,3,28.5,10,10.45,8.2,85,2.5,2024,5,2,107
17,5/28/2024 17:00,1403/03/08,106.5,LF1,3,27.5,12,10.45,8.2,85,2.5,2024,5,2,107
18,5/28/2024 18:00,1403/03/08,107,LF1,3,27.5,13,10.45,8.2,85,1.5,2024,5,2,107
7,5/29/2024 7:00,1403/03/09,111,LF1,3,28.5,13.5,10.35,8.25,118,1,2024,5,2,118.4999998
20,5/28/2024 20:00,1403/03/08,109.5,LF1,3,29,10.5,10.35,8.25,113.1,1.5,2024,5,2,116.5
21,5/28/2024 21:00,1403/03/08,106.5,LF1,3,29.5,10,10.35,8.25,114,1.5,2024,5,2,117
22,5/28/2024 22:00,1403/03/08,114,LF1,3,29.5,9,10.35,8.25,114.8,1.5,2024,5,2,114
23,5/28/2024 23:00,1403/03/08,113.5,LF1,3,30.5,9,10.75,8.45,114.8,1.5,2024,5,2,111.5
24,5/29/2024 0:00,1403/03/09,109,LF1,3,31,10.5,10.75,8.45,114.8,1.5,2024,5,3,103.0000001
1,5/30/2024 1:00,1403/03/10,109.5,LF1,3,30,12,10.95,8.4,119.6,1.5,2024,5,3,104.5
14,5/29/2024 14:00,1403/03/09,105,LF1,3,30,13,10.95,8.4,85,2.5,2024,5,3,107.5
15,5/29/2024 15:00,1403/03/09,105,LF1,3,30,13.5,10.55,8.2,85,2.5,2024,5,3,107.5
16,5/29/2024 16:00,1403/03/09,105.5,LF1,3,29,14,10.55,8.2,85,2.5,2024,5,3,106.5
17,5/29/2024 17:00,1403/03/09,95,LF1,3,28.5,17.5,10.55,8.2,85,2.5,2024,5,3,107
6,5/30/2024 6:00,1403/03/10,100,LF1,3,28.5,20,10.55,8.2,120.5,1,2024,5,3,109
19,5/29/2024 19:00,1403/03/09,100,LF1,3,30.5,22,10.8,8.35,100,1.5,2024,5,3,110
20,5/29/2024 20:00,1403/03/09,109,LF1,3,29.5,13,10.8,8.35,113.1,1.5,2024,5,3,109
21,5/29/2024 21:00,1403/03/09,112,LF1,3,31.5,11,10.8,8.35,114,1.5,2024,5,3,112.9999999
22,5/29/2024 22:00,1403/03/09,110.5,LF1,3,31.5,10.5,10.8,8.35,114.8,1.5,2024,5,3,111
23,5/29/2024 23:00,1403/03/09,110,LF1,3,31.5,10.5,11,8.45,114.8,1.5,2024,5,3,110.5
12,5/30/2024 12:00,1403/03/10,108,LF1,3,32,10.5,11,8.45,85,1.5,2024,5,4,108.5
13,5/30/2024 13:00,1403/03/10,107,LF1,3,31.5,10.5,10.65,8.3,85,2.5,2024,5,4,110
14,5/30/2024 14:00,1403/03/10,99.5,LF1,3,31.5,11.5,10.65,8.3,85,2.5,2024,5,4,110.5
15,5/30/2024 15:00,1403/03/10,100,LF1,3,31.5,12,10.35,8.15,85,2.5,2024,5,4,101.5000001
16,5/30/2024 16:00,1403/03/10,101,LF1,3,30.5,14.5,10.35,8.15,85,2.5,2024,5,4,104
5,5/31/2024 5:00,1403/03/11,98.5,LF1,3,30,16,10.35,8.15,118.8,1,2024,5,4,104
18,5/30/2024 18:00,1403/03/10,98.5,LF1,3,29,17.5,10.35,8.15,85,1.5,2024,5,4,104
19,5/30/2024 19:00,1403/03/10,111,LF1,3,30.5,15.5,10.7,8.2,100,1.5,2024,5,4,106.5
20,5/30/2024 20:00,1403/03/10,105,LF1,3,30.5,15,10.7,8.2,113.1,1.5,2024,5,4,106.5
21,5/30/2024 21:00,1403/03/10,110,LF1,3,31.5,11.5,10.7,8.2,114,1.5,2024,5,4,110.9999999
22,5/30/2024 22:00,1403/03/10,107,LF1,3,32.5,10.5,10.7,8.2,114.8,1.5,2024,5,4,107.5000001
11,5/31/2024 11:00,1403/03/11,106,LF1,3,33,11.5,10.6,8.15,105,1.5,2024,5,4,100.0000001
24,5/31/2024 0:00,1403/03/11,105,SO,3,32.5,9,10.6,8.15,114,1.5,2024,6,5,104.4999999
13,5/31/2024 13:00,1403/03/11,104,LF1,3,32,10,11.05,8.25,85,2.5,2024,6,5,105
14,5/31/2024 14:00,1403/03/11,103,LF1,3,32,9,11.05,8.25,85,2.5,2024,6,5,105
15,5/31/2024 15:00,1403/03/11,96.5,LF1,3,32,9.5,9.8,7.65,85,2.5,2024,6,5,105.5
4,6/1/2024 4:00,1403/03/12,96,SO,3,31.5,11.5,9.8,7.65,118.8,1,2024,6,5,106
17,5/31/2024 17:00,1403/03/11,95.5,LF1,3,31,15.5,9.8,7.65,85,2.5,2024,6,5,106.5
18,5/31/2024 18:00,1403/03/11,106,LF1,3,30.5,17.5,9.8,7.65,85,1.5,2024,6,5,107
19,5/31/2024 19:00,1403/03/11,110,LF1,3,31,16,10.2,7.8,100,1.5,2024,6,5,110.9999999
20,5/31/2024 20:00,1403/03/11,97.5,LF1,3,31,11.5,10.2,7.8,113.1,1.5,2024,6,5,109.5
9,6/1/2024 9:00,1403/03/12,96,SO,3,33,9,10.2,7.8,112.1,1.5,2024,6,5,106.5
10,6/1/2024 10:00,1403/03/12,100,SO,3,34,9,10.2,7.8,110.5,1.5,2024,6,5,113.9999999
11,6/1/2024 11:00,1403/03/12,100,SO,3,33.5,9.5,10.4,7.95,105,1.5,2024,6,5,113.5
12,6/1/2024 12:00,1403/03/12,82.5,LF1,3,34.5,8.5,10.4,7.95,85,1.5,2024,6,6,109.0000001
1,6/2/2024 1:00,1403/03/13,81,LF1,3,36,7.5,9.5,7.3,120.8,1.5,2024,6,6,109.5
14,6/1/2024 14:00,1403/03/12,73.5,LF1,3,35.5,7,9.5,7.3,85,2.5,2024,6,6,105.0000001
15,6/1/2024 15:00,1403/03/12,98.5,LF1,3,34,9.5,11.35,8.35,85,2.5,2024,6,6,105
4,6/2/2024 4:00,1403/03/13,106.5,LF1,3,33.5,8,11.35,8.35,120.8,1,2024,6,6,105.5
17,6/1/2024 17:00,1403/03/12,99.5,LF1,3,32.5,10,11.35,8.35,85,2.5,2024,6,6,95.00000016
18,6/1/2024 18:00,1403/03/12,102,LF1,3,31.5,11.5,11.35,8.35,85,1.5,2024,6,6,99.99999993
19,6/1/2024 19:00,1403/03/12,101.5,LF1,3,31.5,9,10.85,8.1,100,1.5,2024,6,6,100
20,6/1/2024 20:00,1403/03/12,102.5,LF1,3,32.5,7.5,10.85,8.1,113.1,1.5,2024,6,6,108.9999999
21,6/1/2024 21:00,1403/03/12,101.5,LF1,3,33.5,8,10.85,8.1,113.1,1.5,2024,6,6,112
22,6/1/2024 22:00,1403/03/12,96,LF1,3,34.5,7.5,10.85,8.1,113.1,1.5,2024,6,6,110.5
23,6/1/2024 23:00,1403/03/12,95,LF1,3,34,8,10.85,8.05,114,1.5,2024,6,6,110
12,6/2/2024 12:00,1403/03/13,112.5,LF1,3,32.5,11,10.85,8.05,105.8,1.5,2024,6,0,108
1,6/3/2024 1:00,1403/03/14,113.5,SO,3,31,12,12.1,8.8,117.8,1.5,2024,6,0,107
14,6/2/2024 14:00,1403/03/13,117,SO,3,30.5,12,12.1,8.8,105.8,2.5,2024,6,0,99.50000011
15,6/2/2024 15:00,1403/03/13,119,SO,3,30,11,12.3,8.9,105.8,2.5,2024,6,0,99.99999999
16,6/2/2024 16:00,1403/03/13,120,SO,3,29,12.5,12.3,8.9,106.6,2.5,2024,6,0,101
17,6/2/2024 17:00,1403/03/13,121,SO,3,28,14.5,12.3,8.9,112.5,2.5,2024,6,0,98.50000004
18,6/2/2024 18:00,1403/03/13,119,SO,3,27,16.5,12.3,8.9,114.1,1.5,2024,6,0,98.5
19,6/2/2024 19:00,1403/03/13,118,SO,3,29,14.5,12.1,8.75,115.8,1.5,2024,6,0,110.9999998
20,6/2/2024 20:00,1403/03/13,117.5,SO,3,29.5,10.5,12.1,8.75,116.6,1.5,2024,6,0,105.0000001
9,6/3/2024 9:00,1403/03/14,116,SO,3,31,9.5,12.1,8.75,111.2,1.5,2024,6,0,109.9999999
22,6/2/2024 22:00,1403/03/13,116.5,SO,3,31.5,10.5,12.1,8.75,116.6,1.5,2024,6,0,107
23,6/2/2024 23:00,1403/03/13,115.5,SO,3,32,11.5,12.15,8.8,117.5,1.5,2024,6,0,106
12,6/3/2024 12:00,1403/03/14,113.5,SO,3,31,12.5,12.15,8.8,107.9,1.5,2024,6,1,105
13,6/3/2024 13:00,1403/03/14,112.5,SO,3,31.5,12.5,12.1,8.8,107.9,2.5,2024,6,1,104
14,6/3/2024 14:00,1403/03/14,118.5,SO,3,31,13.5,12.1,8.8,107.9,2.5,2024,6,1,103
15,6/3/2024 15:00,1403/03/14,119.5,SO,3,30.5,14,12.1,8.8,107.9,2.5,2024,6,1,96.5000001
4,6/4/2024 4:00,1403/03/15,120,SO,3,30,17,12.1,8.8,117.8,1,2024,6,1,96.00000001
5,6/4/2024 5:00,1403/03/15,120.5,SO,3,29,18.5,12.1,8.8,117.8,1,2024,6,1,95.50000001
6,6/4/2024 6:00,1403/03/15,117.5,SO,3,28,20.5,12.1,8.8,117.8,1,2024,6,1,105.9999998
7,6/4/2024 7:00,1403/03/15,117.5,SO,3,29,17.5,12.15,8.75,115.3,1,2024,6,1,109.9999999
8,6/4/2024 8:00,1403/03/15,117,SO,3,29.5,14,12.15,8.75,112.9,1,2024,6,1,97.50000019
21,6/3/2024 21:00,1403/03/14,115.5,SO,3,30.5,14,12.15,8.75,113.7,1.5,2024,6,1,96.00000002
22,6/3/2024 22:00,1403/03/14,114.5,SO,3,31,14,12.15,8.75,113.7,1.5,2024,6,1,99.99999994
23,6/3/2024 23:00,1403/03/14,119,SO,3,31.5,12,12.2,8.85,114.5,1.5,2024,6,1,100
24,6/4/2024 0:00,1403/03/15,119.5,LF1,3,31.5,12.5,12.2,8.85,114.5,1.5,2024,6,2,82.50000026
13,6/4/2024 13:00,1403/03/15,119.5,SO,3,31,13.5,12.3,8.9,107.9,2.5,2024,6,2,81.00000002
14,6/4/2024 14:00,1403/03/15,120,SO,3,30.5,14.5,12.3,8.9,107.9,2.5,2024,6,2,73.50000011
15,6/4/2024 15:00,1403/03/15,120.5,SO,3,30,15,12.1,8.85,107.9,2.5,2024,6,2,98.49999963
4,6/5/2024 4:00,1403/03/16,120.5,LF1,3,30,16,12.1,8.85,117.8,1,2024,6,2,106.4999999
17,6/4/2024 17:00,1403/03/15,120.5,SO,3,30,17,12.1,8.85,109.6,2.5,2024,6,2,99.5000001
18,6/4/2024 18:00,1403/03/15,120.5,SO,3,30,17.5,12.1,8.85,111.2,1.5,2024,6,2,102
7,6/5/2024 7:00,1403/03/16,120.5,LF1,3,28.5,17,12,8.85,115.3,1,2024,6,2,101.5
8,6/5/2024 8:00,1403/03/16,120,LF1,3,29,13,12,8.85,112.9,1,2024,6,2,102.5
9,6/5/2024 9:00,1403/03/16,117,LF1,3,31.5,10.5,12,8.85,111.2,1.5,2024,6,2,101.5
22,6/4/2024 22:00,1403/03/15,114.5,LF1,3,31,11,12,8.85,113.7,1.5,2024,6,2,96.00000008
23,6/4/2024 23:00,1403/03/15,120,LF1,3,31,12,12.3,8.9,114.5,1.5,2024,6,2,95.00000001
12,6/5/2024 12:00,1403/03/16,119.5,LF1,3,31.5,10,12.3,8.9,107.9,1.5,2024,6,3,112.4999997
13,6/5/2024 13:00,1403/03/16,119.5,LF1,3,30.5,11.5,12.4,8.8,107.9,2.5,2024,6,3,113.5
14,6/5/2024 14:00,1403/03/16,119.5,LF1,3,30.5,12,12.4,8.8,107.9,2.5,2024,6,3,116.9999999
15,6/5/2024 15:00,1403/03/16,119.5,SO,3,29,14,12.5,8.85,107.9,2.5,2024,6,3,119
4,6/6/2024 4:00,1403/03/17,120,SO,3,29,16,12.5,8.85,117.8,1,2024,6,3,120
17,6/5/2024 17:00,1403/03/16,120.5,SO,3,27.5,16.5,12.5,8.85,109.6,2.5,2024,6,3,121
18,6/5/2024 18:00,1403/03/16,121.5,SO,3,29,17.5,12.5,8.85,111.2,1.5,2024,6,3,119
7,6/6/2024 7:00,1403/03/17,118,SO,3,29,15,12.25,8.8,115.3,1,2024,6,3,118
8,6/6/2024 8:00,1403/03/17,119,SO,3,29.5,12,12.25,8.8,112.9,1,2024,6,3,117.5
9,6/6/2024 9:00,1403/03/17,118,SO,3,31,9,12.25,8.8,111.2,1.5,2024,6,3,116
22,6/5/2024 22:00,1403/03/16,116,SO,3,31,10,12.25,8.8,113.7,1.5,2024,6,3,116.5
11,6/6/2024 11:00,1403/03/17,119,SO,3,32,14.5,12.25,8.8,108.8,1.5,2024,6,3,115.5
12,6/6/2024 12:00,1403/03/17,120,SO,3,31.5,24,12.25,8.8,107.9,1.5,2024,6,4,113.5
1,6/7/2024 1:00,1403/03/18,118.5,LF1,3,31.5,18.5,12.25,8.9,0,1.5,2024,6,4,0
14,6/6/2024 14:00,1403/03/17,120,SO,3,31.5,21,12.25,8.9,107.9,2.5,2024,6,4,118.4999999
15,6/6/2024 15:00,1403/03/17,119.5,SO,3,30.5,23.5,12.4,8.95,107.9,2.5,2024,6,4,119.5
4,6/7/2024 4:00,1403/03/18,120.5,LF1,3,29.5,25,12.4,8.95,117.8,1,2024,6,4,120
17,6/6/2024 17:00,1403/03/17,121,SO,3,28.5,24,12.4,8.95,109.6,2.5,2024,6,4,120.5
18,6/6/2024 18:00,1403/03/17,119.5,SO,3,27.5,23,12.4,8.95,111.2,1.5,2024,6,4,117.5
19,6/6/2024 19:00,1403/03/17,116.5,SO,3,30,19,12.25,8.7,112.9,1.5,2024,6,4,117.5
20,6/6/2024 20:00,1403/03/17,115.5,SO,3,30,18.5,12.25,8.7,113.7,1.5,2024,6,4,117
9,6/7/2024 9:00,1403/03/18,116,LF1,3,31.5,20,12.25,8.7,0,1.5,2024,6,4,0
22,6/6/2024 22:00,1403/03/17,120.5,LF1,3,31.5,18.5,12.25,8.7,113.7,1.5,2024,6,4,114.5
23,6/6/2024 23:00,1403/03/17,119.5,LF1,3,32,21.5,12.35,8.8,114.5,1.5,2024,6,4,118.9999999
24,6/7/2024 0:00,1403/03/18,119,LF1,3,32,11.5,12.35,8.8,0,1.5,2024,6,5,0
13,6/7/2024 13:00,1403/03/18,119,LF1,3,31.5,14.5,12.35,8.7,0,2.5,2024,6,5,0
14,6/7/2024 14:00,1403/03/18,118.5,LF1,3,30.5,14,12.35,8.7,0,2.5,2024,6,5,0
15,6/7/2024 15:00,1403/03/18,120,SO,3,30.5,16,12.5,8.8,107.9,2.5,2024,6,5,120.5
16,6/7/2024 16:00,1403/03/18,119.5,SO,3,28.5,16,12.5,8.8,0,2.5,2024,6,5,0
17,6/7/2024 17:00,1403/03/18,116,SO,3,28,15.5,12.5,8.8,0,2.5,2024,6,5,0
18,6/7/2024 18:00,1403/03/18,116.5,SO,3,28.5,16.5,12.5,8.8,0,1.5,2024,6,5,0
19,6/7/2024 19:00,1403/03/18,116,SO,3,30,15.5,12.15,8.65,0,1.5,2024,6,5,0
8,6/8/2024 8:00,1403/03/19,116,LF1,3,32,11.5,12.15,8.65,115.9,1,2024,6,5,120
21,6/7/2024 21:00,1403/03/18,114,LF1,3,33,10.5,12.15,8.65,113.7,1.5,2024,6,5,117
22,6/7/2024 22:00,1403/03/18,117,LF1,3,33,10.5,12.15,8.65,0,1.5,2024,6,5,0
23,6/7/2024 23:00,1403/03/18,119,LF1,3,35.5,10.5,12.35,8.75,114.5,1.5,2024,6,5,119.9999999
12,6/8/2024 12:00,1403/03/19,118,LF1,3,31,12,12.35,8.75,110.9,1.5,2024,6,6,119.5
13,6/8/2024 13:00,1403/03/19,119.5,LF1,3,30.5,13.5,12.25,8.75,110.9,2.5,2024,6,6,119.5
14,6/8/2024 14:00,1403/03/19,119,LF1,3,30.5,12.5,12.25,8.75,110.9,2.5,2024,6,6,119.5
3,6/9/2024 3:00,1403/03/20,119,LF1,3,30,14.5,12.8,8.85,120,1,2024,6,6,119.5
16,6/8/2024 16:00,1403/03/19,119.5,SO,3,29,17.5,12.8,8.85,111.8,2.5,2024,6,6,120
5,6/9/2024 5:00,1403/03/20,120.5,LF1,3,28,17.5,12.8,8.85,120,1,2024,6,6,120.5
6,6/9/2024 6:00,1403/03/20,121,LF1,3,29,17,12.8,8.85,120,1,2024,6,6,121.5
7,6/9/2024 7:00,1403/03/20,120,LF1,3,29,18,12.25,8.7,118.3,1,2024,6,6,118.0000001
8,6/9/2024 8:00,1403/03/20,115.5,LF1,3,30.5,14,12.25,8.7,115.9,1,2024,6,6,119
21,6/8/2024 21:00,1403/03/19,116,LF1,3,31,12.5,12.25,8.7,116.7,1.5,2024,6,6,118
22,6/8/2024 22:00,1403/03/19,118.5,LF1,3,31,11.5,12.25,8.7,116.7,1.5,2024,6,6,116
11,6/9/2024 11:00,1403/03/20,117.5,LF1,3,31,12,12.55,8.75,111.8,1.5,2024,6,6,119
12,6/9/2024 12:00,1403/03/20,118,LF1,3,31.5,21.5,12.55,8.75,110.9,1.5,2024,6,0,120
13,6/9/2024 13:00,1403/03/20,118.5,LF1,3,31.5,22,12.65,8.8,110.9,2.5,2024,6,0,118.5
2,6/10/2024 2:00,1403/03/21,118.5,LF1,3,30.5,24,12.65,8.8,120,1.5,2024,6,0,120
3,6/10/2024 3:00,1403/03/21,119,LF1,3,30.5,26.5,12.35,8.85,120,1,2024,6,0,119.5
4,6/10/2024 4:00,1403/03/21,120,LF1,3,29.5,27,12.35,8.85,120,1,2024,6,0,120.5
5,6/10/2024 5:00,1403/03/21,120,LF1,3,29,26.5,12.35,8.85,120,1,2024,6,0,121
6,6/10/2024 6:00,1403/03/21,120,LF1,3,28,26.5,12.35,8.85,120,1,2024,6,0,119.5
19,6/9/2024 19:00,1403/03/20,120,SO,3,29,27,12.4,8.45,115.9,1.5,2024,6,0,116.5
8,6/10/2024 8:00,1403/03/21,118.5,LF1,3,31,27,12.4,8.45,115.9,1,2024,6,0,115.5
21,6/9/2024 21:00,1403/03/20,116,SO,3,32,23,12.4,8.45,116.7,1.5,2024,6,0,116
22,6/9/2024 22:00,1403/03/20,115.5,SO,3,32,23.5,12.4,8.45,116.7,1.5,2024,6,0,120.4999999
11,6/10/2024 11:00,1403/03/21,115,LF1,3,33.5,22,12.4,8.8,111.8,1.5,2024,6,0,119.5
12,6/10/2024 12:00,1403/03/21,118,LF1,3,32.5,22,12.4,8.8,110.9,1.5,2024,6,1,119
13,6/10/2024 13:00,1403/03/21,119,LF1,3,32.5,23.5,12.4,8.85,110.9,2.5,2024,6,1,119
14,6/10/2024 14:00,1403/03/21,119.5,LF1,3,32,24,12.4,8.85,110.9,2.5,2024,6,1,118.5
15,6/10/2024 15:00,1403/03/21,120,SO,3,30.5,23.5,12.45,8.8,110.9,2.5,2024,6,1,120
16,6/10/2024 16:00,1403/03/21,119,SO,3,31.5,20.5,12.45,8.8,111.8,2.5,2024,6,1,119.5
17,6/10/2024 17:00,1403/03/21,118.5,SO,3,30.5,22,12.45,8.8,112.6,2.5,2024,6,1,116.0000001
18,6/10/2024 18:00,1403/03/21,118,SO,3,30,23.5,12.45,8.8,114.2,1.5,2024,6,1,116.5
19,6/10/2024 19:00,1403/03/21,116.5,SO,3,29,25,12.05,8.7,115.9,1.5,2024,6,1,116
8,6/11/2024 8:00,1403/03/22,114.5,SO,3,32,18.5,12.05,8.7,115.9,1,2024,6,1,116
21,6/10/2024 21:00,1403/03/21,114,SO,3,33,17.5,12.05,8.7,116.7,1.5,2024,6,1,114
22,6/10/2024 22:00,1403/03/21,114.5,SO,3,33,18,12.05,8.7,116.7,1.5,2024,6,1,117
11,6/11/2024 11:00,1403/03/22,118.5,SO,3,33.5,20,12.25,8.8,111.8,1.5,2024,6,1,119
24,6/11/2024 0:00,1403/03/22,116.5,LF1,3,33.5,14.5,12.25,8.8,118.3,1.5,2024,6,2,118
1,6/12/2024 1:00,1403/03/23,117,LF1,3,33.5,16,12.3,8.75,120,1.5,2024,6,2,119.5
2,6/12/2024 2:00,1403/03/23,117,LF1,3,32.5,16.5,12.3,8.75,120,1.5,2024,6,2,119
3,6/12/2024 3:00,1403/03/23,118,LF1,3,31.5,22,12.3,8.8,120,1,2024,6,2,119
4,6/12/2024 4:00,1403/03/23,119,LF1,3,31,23,12.3,8.8,120,1,2024,6,2,119.5
5,6/12/2024 5:00,1403/03/23,114,LF1,3,29.5,23,12.3,8.8,120,1,2024,6,2,120.5
6,6/12/2024 6:00,1403/03/23,111,LF1,3,29.5,24.5,12.3,8.8,120,1,2024,6,2,121
19,6/11/2024 19:00,1403/03/22,116,SO,3,31,21,12.25,8.7,115.9,1.5,2024,6,2,120
8,6/12/2024 8:00,1403/03/23,115.5,LF1,3,30.5,20,12.25,8.7,115.9,1,2024,6,2,115.5000001
21,6/11/2024 21:00,1403/03/22,114.5,LF1,3,32.5,16.5,12.25,8.7,116.7,1.5,2024,6,2,116
22,6/11/2024 22:00,1403/03/22,114,LF1,3,33,15,12.25,8.7,116.7,1.5,2024,6,2,118.5
23,6/11/2024 23:00,1403/03/22,117.5,LF1,3,33.5,13.5,12.65,8.85,117.5,1.5,2024,6,2,117.5
24,6/12/2024 0:00,1403/03/23,119,SO,3,33,9,12.65,8.85,118.3,1.5,2024,6,3,118
13,6/12/2024 13:00,1403/03/23,118.5,LF1,3,33.5,8.5,12.7,8.9,110.9,2.5,2024,6,3,118.5
14,6/12/2024 14:00,1403/03/23,119,LF1,3,34,9.5,12.7,8.9,110.9,2.5,2024,6,3,118.5
15,6/12/2024 15:00,1403/03/23,118.5,SO,3,32.5,9.5,12.5,8.85,110.9,2.5,2024,6,3,119
16,6/12/2024 16:00,1403/03/23,118,SO,3,31,9.5,12.5,8.85,111.8,2.5,2024,6,3,120
5,6/13/2024 5:00,1403/03/24,119.5,SO,3,29.5,13,12.5,8.85,120,1,2024,6,3,120
18,6/12/2024 18:00,1403/03/23,119.5,SO,3,30,12,12.5,8.85,114.2,1.5,2024,6,3,120
19,6/12/2024 19:00,1403/03/23,118.5,SO,3,31.5,10.5,12.55,8.8,115.9,1.5,2024,6,3,120
20,6/12/2024 20:00,1403/03/23,118.5,SO,3,31.5,10,12.55,8.8,116.7,1.5,2024,6,3,118.5
9,6/13/2024 9:00,1403/03/24,117.5,SO,3,32,9,12.55,8.8,114.2,1.5,2024,6,3,116
22,6/12/2024 22:00,1403/03/23,115,SO,3,32.5,7.5,12.55,8.8,116.7,1.5,2024,6,3,115.5
11,6/13/2024 11:00,1403/03/24,118.5,SO,3,33,8.5,12.5,8.9,111.8,1.5,2024,6,3,115
12,6/13/2024 12:00,1403/03/24,119,SO,3,31.5,12,12.5,8.9,110.9,1.5,2024,6,4,118
13,6/13/2024 13:00,1403/03/24,119,SO,3,30.5,13.5,12.3,8.8,110.9,2.5,2024,6,4,119
14,6/13/2024 14:00,1403/03/24,119.5,SO,3,31,11.5,12.3,8.8,110.9,2.5,2024,6,4,119.5
15,6/13/2024 15:00,1403/03/24,119,SO,3,29.5,12,12.8,8.85,110.9,2.5,2024,6,4,120
4,6/14/2024 4:00,1403/03/25,119.5,SO,3,29.5,14,12.8,8.85,120,1,2024,6,4,119
17,6/13/2024 17:00,1403/03/24,120,SO,3,28.5,16.5,12.8,8.85,112.6,2.5,2024,6,4,118.5
18,6/13/2024 18:00,1403/03/24,120.5,SO,3,27.5,18,12.8,8.85,114.2,1.5,2024,6,4,118
19,6/13/2024 19:00,1403/03/24,117.5,SO,3,30.5,16,12.65,8.8,115.9,1.5,2024,6,4,116.5
8,6/14/2024 8:00,1403/03/25,119.5,SO,3,31,12.5,12.65,8.8,115.9,1,2024,6,4,114.5
9,6/14/2024 9:00,1403/03/25,118.5,SO,3,31.5,12,12.65,8.8,114.2,1.5,2024,6,4,114
10,6/14/2024 10:00,1403/03/25,114.5,SO,3,31,12.5,12.65,8.8,112.6,1.5,2024,6,4,114.5
23,6/13/2024 23:00,1403/03/24,117,SO,3,31.5,11,12.55,8.75,117.5,1.5,2024,6,4,118.4999999
12,6/14/2024 12:00,1403/03/25,118,SO,3,31.5,11.5,12.55,8.75,110.9,1.5,2024,6,5,116.5
13,6/14/2024 13:00,1403/03/25,117.5,SO,3,31.5,13.5,12.8,8.75,110.9,2.5,2024,6,5,117
14,6/14/2024 14:00,1403/03/25,117.5,SO,3,30.5,14.5,12.8,8.75,110.9,2.5,2024,6,5,117
15,6/14/2024 15:00,1403/03/25,118.5,SO,3,30,16,12.8,8.8,110.9,2.5,2024,6,5,118
4,6/15/2024 4:00,1403/03/26,119,SO,3,29.5,17,12.8,8.8,120,1,2024,6,5,119
17,6/14/2024 17:00,1403/03/25,120,SO,3,29.5,18,12.8,8.8,112.6,2.5,2024,6,5,114.0000001
18,6/14/2024 18:00,1403/03/25,120.5,SO,3,29,19.5,12.8,8.8,114.2,1.5,2024,6,5,111
19,6/14/2024 19:00,1403/03/25,116.5,SO,3,29,19.5,12.35,8.6,115.9,1.5,2024,6,5,115.9999999
20,6/14/2024 20:00,1403/03/25,115.5,SO,3,30,16.5,12.35,8.6,116.7,1.5,2024,6,5,115.5
9,6/15/2024 9:00,1403/03/26,114.5,SO,3,31.5,13.5,12.35,8.6,114.2,1.5,2024,6,5,114.5
22,6/14/2024 22:00,1403/03/25,115.5,SO,3,32,13,12.35,8.6,116.7,1.5,2024,6,5,114
23,6/14/2024 23:00,1403/03/25,117.5,SO,3,32,12.5,12.5,8.65,117.5,1.5,2024,6,5,117.4999999
12,6/15/2024 12:00,1403/03/26,59.5,SO,3,32.5,11.5,12.5,8.65,110.9,1.5,2024,6,6,119
1,6/16/2024 1:00,1403/03/27,59,FO,3,31.5,12,12.4,8.6,129.8,1.5,2024,6,6,118.5
2,6/16/2024 2:00,1403/03/27,55,FO,3,31,14,12.4,8.6,130.6,1.5,2024,6,6,119
15,6/15/2024 15:00,1403/03/26,57,SO,3,30.5,14.5,12.4,8.6,110.9,2.5,2024,6,6,118.5
4,6/16/2024 4:00,1403/03/27,57,FO,3,30,14,12.4,8.6,130.6,1,2024,6,6,118
17,6/15/2024 17:00,1403/03/26,57,SO,3,29.5,15.5,12.4,8.6,112.6,2.5,2024,6,6,119.5
18,6/15/2024 18:00,1403/03/26,60,SO,3,29,16.5,12.4,8.6,114.2,1.5,2024,6,6,119.5
7,6/16/2024 7:00,1403/03/27,56.5,FO,3,30.5,16,12.5,8.6,127.3,1,2024,6,6,118.5
20,6/15/2024 20:00,1403/03/26,57.5,SO,3,31,12,12.5,8.6,116.7,1.5,2024,6,6,118.5
21,6/15/2024 21:00,1403/03/26,57.5,SO,3,32,11,12.5,8.6,116.7,1.5,2024,6,6,117.5
22,6/15/2024 22:00,1403/03/26,58,SO,3,31.5,10.5,12.5,8.6,116.7,1.5,2024,6,6,115
23,6/15/2024 23:00,1403/03/26,58.5,SO,3,32.5,11,12.5,8.6,117.5,1.5,2024,6,6,118.4999999
12,6/16/2024 12:00,1403/03/27,0,FO,3,33,12,12.5,8.6,120.8,1.5,2024,6,0,119
13,6/16/2024 13:00,1403/03/27,0,FO,3,32.5,13.5,12.45,7.85,120.8,2.5,2024,6,0,119
14,6/16/2024 14:00,1403/03/27,0,FO,3,32,14,12.45,7.85,120.8,2.5,2024,6,0,119.5
15,6/16/2024 15:00,1403/03/27,0,FO,3,31.5,16,12.45,7.85,120.8,2.5,2024,6,0,119
16,6/16/2024 16:00,1403/03/27,0,FO,3,31,15.5,12.45,7.85,121.6,2.5,2024,6,0,119.5
5,6/17/2024 5:00,1403/03/28,0,FO,3,33,16,12.45,7.85,130.6,1,2024,6,0,120
18,6/16/2024 18:00,1403/03/27,0,FO,3,30.5,17.5,12.45,7.85,123.2,1.5,2024,6,0,120.5
