HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,DAMA,ROTOOBAT,12209_G13,12210_G13,practical,ebraz,importance_factor,DATE,MA
0,2024-01-31 00:00:00,1402/11/10,0,FQ,3,8,49.0,10.5,9.1,,126.2,,2024-01-31,124.0
1,2024-01-31 01:00:00,1402/11/10,0,FQ,3,8,50.0,10.5,9.1,,127.0,,2024-01-31,125.0
2,2024-01-31 02:00:00,1402/11/10,0,FQ,3,7,51.0,10.5,9.1,,127.0,,2024-01-31,125.0
3,2024-01-31 03:00:00,1402/11/10,0,FQ,3,7,52.0,10.5,9.1,,127.0,,2024-01-31,126.0
4,2024-01-31 04:00:00,1402/11/10,0,FQ,3,7,53.0,10.5,9.1,,127.8,,2024-01-31,127.0
5,2024-01-31 05:00:00,1402/11/10,0,FQ,3,6,54.0,10.5,9.1,,127.8,,2024-01-31,126.0
6,2024-01-31 06:00:00,1402/11/10,0,FQ,3,7,56.0,10.5,9.1,,127.0,,2024-01-31,129.0
7,2024-01-31 07:00:00,1402/11/10,0,FQ,3,8,53.0,10.5,9.1,,125.3,,2024-01-31,125.0
8,2024-01-31 08:00:00,1402/11/10,0,FQ,3,10,51.0,10.5,9.1,,124.5,,2024-01-31,125.0
9,2024-01-31 09:00:00,1402/11/10,0,FQ,3,12,46.0,10.5,9.1,,128.7,,2024-01-31,123.0
10,2024-01-31 10:00:00,1402/11/10,0,FQ,3,12,50.0,10.5,9.1,,127.8,,2024-01-31,123.5
11,2024-01-31 11:00:00,1402/11/10,0,FQ,3,15,35.0,10.5,9.1,,127.8,,2024-01-31,123.5
12,2024-01-31 12:00:00,1402/11/10,0,FQ,3,17,27.0,10.5,9.1,,127.0,,2024-01-31,123.5
13,2024-01-31 13:00:00,1402/11/10,0,FQ,3,17,33.0,10.5,9.1,,127.0,,2024-01-31,123.0
14,2024-01-31 14:00:00,1402/11/10,0,FQ,3,16,37.0,10.5,9.1,,127.0,,2024-01-31,123.0
15,2024-01-31 15:00:00,1402/11/10,0,FQ,3,15,43.0,10.5,9.1,,127.8,,2024-01-31,123.0
16,2024-01-31 16:00:00,1402/11/10,0,FQ,3,14,53.0,10.5,9.1,,128.7,,2024-01-31,124.0
17,2024-01-31 17:00:00,1402/11/10,0,FQ,3,14,57.0,10.5,9.1,,128.7,,2024-01-31,128.0
18,2024-01-31 18:00:00,1402/11/10,0,FQ,3,13,62.0,10.5,9.1,,127.2,,2024-01-31,128.5
19,2024-01-31 19:00:00,1402/11/10,0,FQ,3,11,65.0,10.5,9.1,,123.0,,2024-01-31,130.0
20,2024-01-31 20:00:00,1402/11/10,0,FQ,3,10,65.0,10.5,9.1,,123.0,,2024-01-31,131.0
21,2024-01-31 21:00:00,1402/11/10,0,FQ,3,9,71.0,10.5,9.1,,123.0,,2024-01-31,131.0
22,2024-01-31 22:00:00,1402/11/10,0,FQ,3,9,72.0,10.5,9.1,,123.8,,2024-01-31,130.0
23,2024-01-31 23:00:00,1402/11/11,0,FQ,3,7,78.0,10.5,9.1,,123.8,,2024-01-31,128.0
0,2024-02-01 00:00:00,1402/11/11,0,FQ,3,6,81.0,10.5,9.1,,125.3,,2024-02-01,124.0
1,2024-02-01 01:00:00,1402/11/11,0,FQ,3,6,86.0,10.5,9.1,,126.2,,2024-02-01,125.0
2,2024-02-01 02:00:00,1402/11/11,0,FQ,3,6,83.0,10.5,9.1,,127.8,,2024-02-01,125.0
3,2024-02-01 03:00:00,1402/11/11,0,FQ,3,5,86.0,10.5,9.1,,128.7,,2024-02-01,126.0
4,2024-02-01 04:00:00,1402/11/11,0,FQ,3,4,89.0,10.5,9.1,,128.7,,2024-02-01,127.0
5,2024-02-01 05:00:00,1402/11/11,0,FQ,3,4,95.0,10.5,9.1,,128.7,,2024-02-01,126.0
6,2024-02-01 06:00:00,1402/11/11,0,FQ,3,4,93.0,10.5,9.1,,128.7,,2024-02-01,129.0
7,2024-02-01 07:00:00,1402/11/11,0,FQ,3,6,83.0,10.5,9.1,,127.8,,2024-02-01,125.0
8,2024-02-01 08:00:00,1402/11/11,0,FQ,3,11,45.0,10.5,9.1,,124.5,,2024-02-01,125.0
9,2024-02-01 09:00:00,1402/11/11,0,FQ,3,16,8.0,10.5,9.1,,128.7,,2024-02-01,123.0
10,2024-02-01 10:00:00,1402/11/11,0,FQ,3,19,8.0,10.5,9.1,,127.0,,2024-02-01,123.5
11,2024-02-01 11:00:00,1402/11/11,0,FQ,3,21,16.0,10.5,9.1,,126.2,,2024-02-01,123.5
12,2024-02-01 12:00:00,1402/11/11,0,FQ,3,21,16.0,10.5,9.1,,126.2,,2024-02-01,123.5
13,2024-02-01 13:00:00,1402/11/11,0,FQ,3,21,14.0,10.5,9.1,,126.2,,2024-02-01,123.0
14,2024-02-01 14:00:00,1402/11/11,0,FQ,3,22,13.0,10.5,9.1,,126.2,,2024-02-01,123.0
15,2024-02-01 15:00:00,1402/11/11,0,FQ,3,21,14.0,10.5,9.1,,126.2,,2024-02-01,123.0
16,2024-02-01 16:00:00,1402/11/11,0,FQ,3,19,25.0,10.5,9.1,,127.8,,2024-02-01,124.0
17,2024-02-01 17:00:00,1402/11/11,0,FQ,3,15,28.0,10.5,9.1,,127.8,,2024-02-01,128.0
18,2024-02-01 18:00:00,1402/11/11,0,FQ,3,13,29.0,10.5,9.1,,127.2,,2024-02-01,128.5
19,2024-02-01 19:00:00,1402/11/11,0,FQ,3,10,39.0,10.5,9.1,,127.2,,2024-02-01,130.0
20,2024-02-01 20:00:00,1402/11/11,0,FQ,3,9,49.0,10.5,9.1,,123.0,,2024-02-01,131.0
21,2024-02-01 21:00:00,1402/11/11,0,FQ,3,7,51.0,10.5,9.1,,123.0,,2024-02-01,131.0
22,2024-02-01 22:00:00,1402/11/11,0,FQ,3,7,51.0,10.5,9.1,,123.8,,2024-02-01,130.0
23,2024-02-01 23:00:00,1402/11/12,0,FQ,3,8,55.0,10.5,9.1,,123.8,,2024-02-01,128.0
0,2024-02-02 00:00:00,1402/11/12,0,FQ,3,6,61.0,10.5,9.1,,125.3,,2024-02-02,124.0
1,2024-02-02 01:00:00,1402/11/12,0,FQ,3,6,61.0,10.5,9.1,,126.2,,2024-02-02,125.0
2,2024-02-02 02:00:00,1402/11/12,0,FQ,3,7,61.0,10.5,9.1,,126.2,,2024-02-02,125.0
3,2024-02-02 03:00:00,1402/11/12,0,FQ,3,6,65.0,10.5,9.1,,127.0,,2024-02-02,126.0
4,2024-02-02 04:00:00,1402/11/12,0,FQ,3,5,71.0,10.5,9.1,,127.0,,2024-02-02,127.0
5,2024-02-02 05:00:00,1402/11/12,0,FQ,3,4,74.0,10.5,9.1,,127.0,,2024-02-02,126.0
6,2024-02-02 06:00:00,1402/11/12,0,FQ,3,3,73.0,10.5,9.1,,127.0,,2024-02-02,129.0
7,2024-02-02 07:00:00,1402/11/12,0,FQ,3,5,63.0,10.5,9.1,,125.3,,2024-02-02,125.0
8,2024-02-02 08:00:00,1402/11/12,0,FQ,3,14,31.0,10.5,9.1,,128.7,,2024-02-02,125.0
9,2024-02-02 09:00:00,1402/11/12,0,FQ,3,15,30.0,10.5,9.1,,127.8,,2024-02-02,123.0
10,2024-02-02 10:00:00,1402/11/12,0,FQ,3,16,28.0,10.5,9.1,,127.0,,2024-02-02,123.5
11,2024-02-02 11:00:00,1402/11/12,0,FQ,3,18,27.0,10.5,9.1,,127.0,,2024-02-02,123.5
12,2024-02-02 12:00:00,1402/11/12,0,FQ,3,19,25.0,10.5,9.1,,126.2,,2024-02-02,123.5
13,2024-02-02 13:00:00,1402/11/12,0,FQ,3,20,15.0,10.5,9.1,,126.2,,2024-02-02,123.0
14,2024-02-02 14:00:00,1402/11/12,0,FQ,3,20,18.0,10.5,9.1,,126.2,,2024-02-02,123.0
15,2024-02-02 15:00:00,1402/11/12,0,FQ,3,20,20.0,10.5,9.1,,126.2,,2024-02-02,123.0
16,2024-02-02 16:00:00,1402/11/12,0,FQ,3,19,26.0,10.5,9.1,,127.8,,2024-02-02,124.0
17,2024-02-02 17:00:00,1402/11/12,0,FQ,3,18,35.0,10.5,9.1,,127.8,,2024-02-02,128.0
18,2024-02-02 18:00:00,1402/11/12,0,FQ,3,16,75.0,10.5,9.1,,127.2,,2024-02-02,128.5
19,2024-02-02 19:00:00,1402/11/12,0,FQ,3,15,69.0,10.5,9.1,,127.2,,2024-02-02,130.0
20,2024-02-02 20:00:00,1402/11/12,0,FQ,3,12,70.0,10.5,9.1,,123.0,,2024-02-02,131.0
21,2024-02-02 21:00:00,1402/11/12,0,FQ,3,13,72.0,10.5,9.1,,123.0,,2024-02-02,131.0
22,2024-02-02 22:00:00,1402/11/12,0,FQ,3,13,75.0,10.5,9.1,,123.8,,2024-02-02,130.0
23,2024-02-02 23:00:00,1402/11/13,0,FQ,3,14,73.0,10.5,9.1,,123.8,,2024-02-02,128.0
0,2024-02-03 00:00:00,1402/11/13,0,FQ,3,14,74.0,10.5,9.1,,125.3,,2024-02-03,124.0
1,2024-02-03 01:00:00,1402/11/13,0,FQ,3,13,91.0,10.5,9.1,,126.2,,2024-02-03,125.0
